datetime	speed	x	y	z	d
2014-01-04_21:12:06_762115	1388869926762.0	24.0	126.0	-250.0	0.0
2014-01-04_21:12:06_768804	1388869926769.0	6.0	132.0	-246.0	0.0
2014-01-04_21:12:06_775453	1388869926775.0	16.0	126.0	-236.0	0.0
2014-01-04_21:12:06_782250	1388869926782.0	22.0	122.0	-248.0	0.0
2014-01-04_21:12:06_788963	1388869926789.0	20.0	126.0	-252.0	0.0
2014-01-04_21:12:06_795640	1388869926795.0	12.0	128.0	-254.0	0.0
2014-01-04_21:12:06_802375	1388869926802.0	18.0	130.0	-256.0	0.0
2014-01-04_21:12:06_809104	1388869926809.0	22.0	132.0	-256.0	0.0
2014-01-04_21:12:06_815856	1388869926816.0	18.0	136.0	-262.0	0.0
2014-01-04_21:12:06_822538	1388869926822.0	34.0	128.0	-222.0	0.0
2014-01-04_21:12:06_829238	1388869926829.0	30.0	126.0	-238.0	0.0
2014-01-04_21:12:06_835931	1388869926836.0	32.0	130.0	-256.0	0.0
2014-01-04_21:12:06_842621	1388869926842.0	22.0	136.0	-246.0	0.0
2014-01-04_21:12:06_849328	1388869926849.0	44.0	130.0	-250.0	0.0
2014-01-04_21:12:06_856009	1388869926856.0	30.0	138.0	-226.0	0.0
2014-01-04_21:12:06_862681	1388869926862.0	26.0	138.0	-252.0	0.0
2014-01-04_21:12:06_869355	1388869926869.0	30.0	136.0	-240.0	0.0
2014-01-04_21:12:06_876042	1388869926876.0	26.0	144.0	-264.0	0.0
2014-01-04_21:12:06_882725	1388869926882.0	24.0	142.0	-246.0	0.0
2014-01-04_21:12:06_889401	1388869926889.0	22.0	136.0	-228.0	0.0
2014-01-04_21:12:06_896074	1388869926896.0	8.0	140.0	-216.0	0.0
2014-01-04_21:12:06_902755	1388869926902.0	20.0	140.0	-226.0	0.0
2014-01-04_21:12:06_909880	1388869926910.0	16.0	134.0	-222.0	0.0
2014-01-04_21:12:06_916616	1388869926916.0	16.0	138.0	-238.0	0.0
2014-01-04_21:12:06_923378	1388869926923.0	22.0	154.0	-238.0	0.0
2014-01-04_21:12:06_930064	1388869926930.0	16.0	152.0	-228.0	0.0
2014-01-04_21:12:06_936758	1388869926936.0	30.0	128.0	-230.0	0.0
2014-01-04_21:12:06_943439	1388869926943.0	38.0	128.0	-228.0	0.0
2014-01-04_21:12:06_950116	1388869926950.0	40.0	136.0	-228.0	0.0
2014-01-04_21:12:06_956933	1388869926957.0	28.0	140.0	-224.0	0.0
2014-01-04_21:12:06_963602	1388869926963.0	20.0	142.0	-238.0	0.0
2014-01-04_21:12:06_970257	1388869926970.0	12.0	132.0	-218.0	0.0
2014-01-04_21:12:06_976977	1388869926977.0	16.0	144.0	-226.0	0.0
2014-01-04_21:12:06_983656	1388869926983.0	22.0	128.0	-222.0	0.0
2014-01-04_21:12:06_990331	1388869926990.0	24.0	132.0	-218.0	0.0
2014-01-04_21:12:06_997034	1388869926997.0	22.0	142.0	-230.0	0.0
2014-01-04_21:12:07_003695	1388869927003.0	22.0	150.0	-240.0	0.0
2014-01-04_21:12:07_010372	1388869927010.0	18.0	166.0	-232.0	0.0
2014-01-04_21:12:07_017089	1388869927017.0	6.0	152.0	-226.0	0.0
2014-01-04_21:12:07_023797	1388869927024.0	28.0	144.0	-228.0	0.0
2014-01-04_21:12:07_030471	1388869927030.0	24.0	146.0	-238.0	0.0
2014-01-04_21:12:07_037157	1388869927037.0	20.0	130.0	-226.0	0.0
2014-01-04_21:12:07_043844	1388869927044.0	26.0	140.0	-228.0	0.0
2014-01-04_21:12:07_050535	1388869927050.0	32.0	148.0	-232.0	0.0
2014-01-04_21:12:07_057226	1388869927057.0	26.0	152.0	-240.0	0.0
2014-01-04_21:12:07_063894	1388869927064.0	18.0	144.0	-226.0	0.0
2014-01-04_21:12:07_070602	1388869927070.0	18.0	146.0	-222.0	0.0
2014-01-04_21:12:07_077292	1388869927077.0	24.0	152.0	-234.0	0.0
2014-01-04_21:12:07_083988	1388869927084.0	22.0	160.0	-232.0	0.0
2014-01-04_21:12:07_090660	1388869927090.0	14.0	152.0	-218.0	0.0
2014-01-04_21:12:07_097349	1388869927097.0	20.0	158.0	-218.0	0.0
2014-01-04_21:12:07_104038	1388869927104.0	28.0	154.0	-226.0	0.0
2014-01-04_21:12:07_110709	1388869927110.0	24.0	152.0	-232.0	0.0
2014-01-04_21:12:07_117450	1388869927117.0	24.0	158.0	-214.0	0.0
2014-01-04_21:12:07_124157	1388869927124.0	18.0	150.0	-224.0	0.0
2014-01-04_21:12:07_130895	1388869927131.0	28.0	158.0	-218.0	0.0
2014-01-04_21:12:07_137587	1388869927137.0	40.0	158.0	-216.0	0.0
2014-01-04_21:12:07_144261	1388869927144.0	20.0	156.0	-220.0	0.0
2014-01-04_21:12:07_150934	1388869927151.0	26.0	166.0	-236.0	0.0
2014-01-04_21:12:07_157634	1388869927157.0	22.0	176.0	-232.0	0.0
2014-01-04_21:12:07_164295	1388869927164.0	34.0	154.0	-94.0	0.0
2014-01-04_21:12:07_171005	1388869927171.0	-30.0	222.0	-512.0	0.0
2014-01-04_21:12:07_177687	1388869927177.0	14.0	208.0	-306.0	0.0
2014-01-04_21:12:07_184371	1388869927184.0	28.0	238.0	-240.0	0.0
2014-01-04_21:12:07_191047	1388869927191.0	8.0	148.0	-144.0	0.0
2014-01-04_21:12:07_197743	1388869927197.0	12.0	118.0	-226.0	0.0
2014-01-04_21:12:07_204403	1388869927204.0	44.0	122.0	-208.0	0.0
2014-01-04_21:12:07_211168	1388869927211.0	-12.0	136.0	-186.0	0.0
2014-01-04_21:12:07_217905	1388869927218.0	0.0	162.0	-256.0	0.0
2014-01-04_21:12:07_224599	1388869927224.0	36.0	116.0	-134.0	0.0
2014-01-04_21:12:07_231281	1388869927231.0	60.0	172.0	-262.0	0.0
2014-01-04_21:12:07_237986	1388869927238.0	22.0	184.0	-158.0	0.0
2014-01-04_21:12:07_244655	1388869927244.0	14.0	208.0	-232.0	0.0
2014-01-04_21:12:07_251423	1388869927251.0	22.0	142.0	-158.0	0.0
2014-01-04_21:12:07_258114	1388869927258.0	34.0	136.0	-248.0	0.0
2014-01-04_21:12:07_264793	1388869927265.0	22.0	124.0	-192.0	0.0
2014-01-04_21:12:07_271453	1388869927271.0	4.0	158.0	-202.0	0.0
2014-01-04_21:12:07_278107	1388869927278.0	12.0	160.0	-194.0	0.0
2014-01-04_21:12:07_284811	1388869927285.0	30.0	142.0	-184.0	0.0
2014-01-04_21:12:07_291503	1388869927291.0	26.0	132.0	-242.0	0.0
2014-01-04_21:12:07_298175	1388869927298.0	10.0	162.0	-384.0	0.0
2014-01-04_21:12:07_304854	1388869927305.0	6.0	170.0	-312.0	0.0
2014-01-04_21:12:07_311536	1388869927311.0	32.0	172.0	-192.0	0.0
2014-01-04_21:12:07_318286	1388869927318.0	32.0	142.0	-84.0	0.0
2014-01-04_21:12:07_325276	1388869927325.0	-2.0	152.0	-192.0	0.0
2014-01-04_21:12:07_332045	1388869927332.0	14.0	122.0	-150.0	0.0
2014-01-04_21:12:07_338725	1388869927338.0	46.0	134.0	-374.0	0.0
2014-01-04_21:12:07_345375	1388869927345.0	32.0	148.0	-288.0	0.0
2014-01-04_21:12:07_352303	1388869927352.0	38.0	200.0	-220.0	0.0
2014-01-04_21:12:07_359002	1388869927359.0	20.0	216.0	-176.0	0.0
2014-01-04_21:12:07_365736	1388869927365.0	26.0	162.0	-142.0	0.0
2014-01-04_21:12:07_372401	1388869927372.0	34.0	116.0	-242.0	0.0
2014-01-04_21:12:07_379151	1388869927379.0	16.0	108.0	-230.0	0.0
2014-01-04_21:12:07_385855	1388869927386.0	0.0	160.0	-256.0	0.0
2014-01-04_21:12:07_392535	1388869927392.0	2.0	184.0	-204.0	0.0
2014-01-04_21:12:07_399213	1388869927399.0	44.0	176.0	-202.0	0.0
2014-01-04_21:12:07_405949	1388869927406.0	28.0	188.0	-184.0	0.0
2014-01-04_21:12:07_412621	1388869927412.0	2.0	182.0	-236.0	0.0
2014-01-04_21:12:07_419390	1388869927419.0	40.0	136.0	-250.0	0.0
2014-01-04_21:12:07_426502	1388869927426.0	36.0	128.0	-228.0	0.0
2014-01-04_21:12:07_433209	1388869927433.0	20.0	140.0	-216.0	0.0
2014-01-04_21:12:07_439889	1388869927440.0	8.0	174.0	-190.0	0.0
2014-01-04_21:12:07_446584	1388869927446.0	22.0	178.0	-210.0	0.0
2014-01-04_21:12:07_453266	1388869927453.0	36.0	162.0	-254.0	0.0
2014-01-04_21:12:07_459961	1388869927460.0	16.0	158.0	-250.0	0.0
2014-01-04_21:12:07_466648	1388869927466.0	16.0	158.0	-220.0	0.0
2014-01-04_21:12:07_473311	1388869927473.0	26.0	148.0	-202.0	0.0
2014-01-04_21:12:07_479997	1388869927480.0	28.0	144.0	-200.0	0.0
2014-01-04_21:12:07_486696	1388869927486.0	14.0	158.0	-206.0	0.0
2014-01-04_21:12:07_493360	1388869927493.0	12.0	174.0	-232.0	0.0
2014-01-04_21:12:07_500038	1388869927500.0	20.0	166.0	-250.0	0.0
2014-01-04_21:12:07_506721	1388869927506.0	20.0	158.0	-226.0	0.0
2014-01-04_21:12:07_513399	1388869927513.0	14.0	152.0	-224.0	0.0
2014-01-04_21:12:07_520080	1388869927520.0	24.0	162.0	-186.0	0.0
2014-01-04_21:12:07_526844	1388869927527.0	18.0	156.0	-206.0	0.0
2014-01-04_21:12:07_533540	1388869927533.0	26.0	152.0	-224.0	0.0
2014-01-04_21:12:07_540269	1388869927540.0	40.0	164.0	-232.0	0.0
2014-01-04_21:12:07_546986	1388869927547.0	24.0	158.0	-234.0	0.0
2014-01-04_21:12:07_553663	1388869927553.0	30.0	172.0	-240.0	0.0
2014-01-04_21:12:07_560348	1388869927560.0	30.0	168.0	-242.0	0.0
2014-01-04_21:12:07_567023	1388869927567.0	20.0	154.0	-210.0	0.0
2014-01-04_21:12:07_573681	1388869927573.0	24.0	128.0	-222.0	0.0
2014-01-04_21:12:07_580384	1388869927580.0	22.0	144.0	-218.0	0.0
2014-01-04_21:12:07_587188	1388869927587.0	34.0	162.0	-226.0	0.0
2014-01-04_21:12:07_593874	1388869927594.0	22.0	170.0	-226.0	0.0
2014-01-04_21:12:07_600551	1388869927600.0	28.0	166.0	-248.0	0.0
2014-01-04_21:12:07_607241	1388869927607.0	28.0	162.0	-212.0	0.0
2014-01-04_21:12:07_613987	1388869927614.0	26.0	144.0	-216.0	0.0
2014-01-04_21:12:07_620691	1388869927621.0	30.0	152.0	-220.0	0.0
2014-01-04_21:12:07_627509	1388869927627.0	28.0	170.0	-236.0	0.0
2014-01-04_21:12:07_634264	1388869927634.0	30.0	164.0	-218.0	0.0
2014-01-04_21:12:07_640952	1388869927641.0	24.0	172.0	-224.0	0.0
2014-01-04_21:12:07_647644	1388869927647.0	20.0	160.0	-248.0	0.0
2014-01-04_21:12:07_654317	1388869927654.0	28.0	158.0	-232.0	0.0
2014-01-04_21:12:07_661056	1388869927661.0	22.0	150.0	-240.0	0.0
2014-01-04_21:12:07_667742	1388869927667.0	18.0	156.0	-226.0	0.0
2014-01-04_21:12:07_674396	1388869927674.0	30.0	168.0	-212.0	0.0
2014-01-04_21:12:07_681072	1388869927681.0	24.0	160.0	-214.0	0.0
2014-01-04_21:12:07_687763	1388869927688.0	24.0	162.0	-226.0	0.0
2014-01-04_21:12:07_694458	1388869927694.0	36.0	148.0	-222.0	0.0
2014-01-04_21:12:07_701146	1388869927701.0	34.0	160.0	-228.0	0.0
2014-01-04_21:12:07_707870	1388869927708.0	14.0	162.0	-208.0	0.0
2014-01-04_21:12:07_714525	1388869927714.0	26.0	170.0	-220.0	0.0
2014-01-04_21:12:07_721190	1388869927721.0	20.0	160.0	-200.0	0.0
2014-01-04_21:12:07_727920	1388869927728.0	24.0	160.0	-222.0	0.0
2014-01-04_21:12:07_734902	1388869927735.0	24.0	164.0	-232.0	0.0
2014-01-04_21:12:07_741618	1388869927741.0	32.0	162.0	-220.0	0.0
2014-01-04_21:12:07_748346	1388869927748.0	18.0	168.0	-216.0	0.0
2014-01-04_21:12:07_755045	1388869927755.0	24.0	158.0	-208.0	0.0
2014-01-04_21:12:07_761717	1388869927761.0	26.0	160.0	-218.0	0.0
2014-01-04_21:12:07_768391	1388869927768.0	24.0	152.0	-218.0	0.0
2014-01-04_21:12:07_775043	1388869927775.0	30.0	158.0	-218.0	0.0
2014-01-04_21:12:07_781701	1388869927781.0	22.0	156.0	-222.0	0.0
2014-01-04_21:12:07_788386	1388869927788.0	26.0	164.0	-204.0	0.0
2014-01-04_21:12:07_795101	1388869927795.0	30.0	162.0	-204.0	0.0
2014-01-04_21:12:07_801779	1388869927802.0	32.0	156.0	-222.0	0.0
2014-01-04_21:12:07_808471	1388869927808.0	28.0	166.0	-220.0	0.0
2014-01-04_21:12:07_815134	1388869927815.0	30.0	152.0	-226.0	0.0
2014-01-04_21:12:07_821823	1388869927822.0	28.0	166.0	-216.0	0.0
2014-01-04_21:12:07_828516	1388869927828.0	28.0	162.0	-240.0	0.0
2014-01-04_21:12:07_835305	1388869927835.0	26.0	144.0	-230.0	0.0
2014-01-04_21:12:07_842116	1388869927842.0	26.0	160.0	-234.0	0.0
2014-01-04_21:12:07_848829	1388869927849.0	24.0	160.0	-220.0	0.0
2014-01-04_21:12:07_855487	1388869927855.0	32.0	176.0	-232.0	0.0
2014-01-04_21:12:07_862223	1388869927862.0	28.0	158.0	-226.0	0.0
2014-01-04_21:12:07_868974	1388869927869.0	24.0	162.0	-216.0	0.0
2014-01-04_21:12:07_875622	1388869927876.0	24.0	156.0	-228.0	0.0
2014-01-04_21:12:07_882465	1388869927882.0	18.0	154.0	-234.0	0.0
2014-01-04_21:12:07_889139	1388869927889.0	22.0	160.0	-228.0	0.0
2014-01-04_21:12:07_895927	1388869927896.0	26.0	140.0	-224.0	0.0
2014-01-04_21:12:07_902615	1388869927902.0	18.0	156.0	-206.0	0.0
2014-01-04_21:12:07_909317	1388869927909.0	32.0	158.0	-242.0	0.0
2014-01-04_21:12:07_916000	1388869927916.0	30.0	162.0	-230.0	0.0
2014-01-04_21:12:07_922661	1388869927922.0	22.0	162.0	-220.0	0.0
2014-01-04_21:12:07_929349	1388869927929.0	26.0	168.0	-240.0	0.0
2014-01-04_21:12:07_936083	1388869927936.0	28.0	160.0	-218.0	0.0
2014-01-04_21:12:07_942813	1388869927943.0	34.0	160.0	-208.0	0.0
2014-01-04_21:12:07_949550	1388869927949.0	18.0	168.0	-212.0	0.0
2014-01-04_21:12:07_956245	1388869927956.0	44.0	156.0	-236.0	0.0
2014-01-04_21:12:07_962884	1388869927963.0	0.0	158.0	-212.0	0.0
2014-01-04_21:12:07_969562	1388869927969.0	22.0	152.0	-226.0	0.0
2014-01-04_21:12:07_976237	1388869927976.0	26.0	166.0	-224.0	0.0
2014-01-04_21:12:07_982930	1388869927983.0	28.0	162.0	-214.0	0.0
2014-01-04_21:12:07_989625	1388869927989.0	24.0	160.0	-216.0	0.0
2014-01-04_21:12:07_996311	1388869927996.0	30.0	154.0	-202.0	0.0
2014-01-04_21:12:08_002974	1388869928003.0	32.0	164.0	-216.0	0.0
2014-01-04_21:12:08_009660	1388869928009.0	18.0	180.0	-224.0	0.0
2014-01-04_21:12:08_016336	1388869928016.0	20.0	162.0	-248.0	0.0
2014-01-04_21:12:08_023167	1388869928023.0	24.0	152.0	-226.0	0.0
2014-01-04_21:12:08_029903	1388869928030.0	14.0	150.0	-242.0	0.0
2014-01-04_21:12:08_037165	1388869928037.0	22.0	156.0	-208.0	0.0
2014-01-04_21:12:08_043890	1388869928044.0	24.0	152.0	-224.0	0.0
2014-01-04_21:12:08_050581	1388869928050.0	30.0	158.0	-226.0	0.0
2014-01-04_21:12:08_057268	1388869928057.0	24.0	160.0	-244.0	0.0
2014-01-04_21:12:08_063940	1388869928064.0	26.0	160.0	-220.0	0.0
2014-01-04_21:12:08_070602	1388869928070.0	16.0	154.0	-236.0	0.0
2014-01-04_21:12:08_077278	1388869928077.0	28.0	148.0	-218.0	0.0
2014-01-04_21:12:08_083958	1388869928084.0	30.0	176.0	-214.0	0.0
2014-01-04_21:12:08_090621	1388869928090.0	52.0	154.0	-216.0	0.0
2014-01-04_21:12:08_097308	1388869928097.0	42.0	146.0	-218.0	0.0
2014-01-04_21:12:08_103985	1388869928104.0	30.0	150.0	-222.0	0.0
2014-01-04_21:12:08_110695	1388869928110.0	20.0	160.0	-236.0	0.0
2014-01-04_21:12:08_119257	1388869928119.0	26.0	162.0	-234.0	0.0
2014-01-04_21:12:08_126131	1388869928126.0	24.0	154.0	-214.0	0.0
2014-01-04_21:12:08_132856	1388869928133.0	18.0	162.0	-216.0	0.0
2014-01-04_21:12:08_139611	1388869928139.0	16.0	152.0	-216.0	0.0
2014-01-04_21:12:08_146327	1388869928146.0	12.0	160.0	-218.0	0.0
2014-01-04_21:12:08_153006	1388869928153.0	18.0	170.0	-216.0	0.0
2014-01-04_21:12:08_159690	1388869928159.0	14.0	170.0	-218.0	0.0
2014-01-04_21:12:08_166379	1388869928166.0	16.0	156.0	-208.0	0.0
2014-01-04_21:12:08_173067	1388869928173.0	24.0	156.0	-214.0	0.0
2014-01-04_21:12:08_179735	1388869928179.0	32.0	160.0	-226.0	0.0
2014-01-04_21:12:08_186428	1388869928186.0	28.0	162.0	-212.0	0.0
2014-01-04_21:12:08_193100	1388869928193.0	24.0	166.0	-222.0	0.0
2014-01-04_21:12:08_199776	1388869928200.0	28.0	156.0	-206.0	0.0
2014-01-04_21:12:08_206468	1388869928206.0	34.0	156.0	-198.0	0.0
2014-01-04_21:12:08_213158	1388869928213.0	32.0	146.0	-236.0	0.0
2014-01-04_21:12:08_219838	1388869928220.0	22.0	156.0	-218.0	0.0
2014-01-04_21:12:08_226516	1388869928226.0	26.0	142.0	-216.0	0.0
2014-01-04_21:12:08_233181	1388869928233.0	0.0	160.0	-242.0	0.0
2014-01-04_21:12:08_239902	1388869928240.0	22.0	166.0	-226.0	0.0
2014-01-04_21:12:08_246897	1388869928247.0	14.0	156.0	-224.0	0.0
2014-01-04_21:12:08_253591	1388869928253.0	20.0	158.0	-214.0	0.0
2014-01-04_21:12:08_260329	1388869928260.0	16.0	156.0	-210.0	0.0
2014-01-04_21:12:08_266992	1388869928267.0	26.0	152.0	-212.0	0.0
2014-01-04_21:12:08_273648	1388869928273.0	24.0	172.0	-228.0	0.0
2014-01-04_21:12:08_280305	1388869928280.0	28.0	156.0	-224.0	0.0
2014-01-04_21:12:08_286954	1388869928287.0	32.0	176.0	-224.0	0.0
2014-01-04_21:12:08_293612	1388869928293.0	22.0	162.0	-246.0	0.0
2014-01-04_21:12:08_300328	1388869928300.0	28.0	158.0	-222.0	0.0
2014-01-04_21:12:08_307013	1388869928307.0	22.0	160.0	-214.0	0.0
2014-01-04_21:12:08_313681	1388869928313.0	28.0	160.0	-220.0	0.0
2014-01-04_21:12:08_320348	1388869928320.0	14.0	158.0	-222.0	0.0
2014-01-04_21:12:08_327038	1388869928327.0	24.0	158.0	-218.0	0.0
2014-01-04_21:12:08_333721	1388869928333.0	26.0	160.0	-212.0	0.0
2014-01-04_21:12:08_340398	1388869928340.0	32.0	172.0	-248.0	0.0
2014-01-04_21:12:08_347138	1388869928347.0	26.0	172.0	-238.0	0.0
2014-01-04_21:12:08_353836	1388869928354.0	24.0	158.0	-234.0	0.0
2014-01-04_21:12:08_360520	1388869928360.0	24.0	156.0	-238.0	0.0
2014-01-04_21:12:08_367198	1388869928367.0	18.0	156.0	-234.0	0.0
2014-01-04_21:12:08_373869	1388869928374.0	20.0	162.0	-222.0	0.0
2014-01-04_21:12:08_380538	1388869928380.0	22.0	138.0	-220.0	0.0
2014-01-04_21:12:08_387318	1388869928387.0	30.0	158.0	-232.0	0.0
2014-01-04_21:12:08_393987	1388869928394.0	24.0	158.0	-234.0	0.0
2014-01-04_21:12:08_400653	1388869928400.0	20.0	158.0	-232.0	0.0
2014-01-04_21:12:08_407340	1388869928407.0	28.0	152.0	-238.0	0.0
2014-01-04_21:12:08_414141	1388869928414.0	20.0	162.0	-236.0	0.0
2014-01-04_21:12:08_420881	1388869928421.0	28.0	160.0	-234.0	0.0
2014-01-04_21:12:08_427657	1388869928427.0	24.0	162.0	-206.0	0.0
2014-01-04_21:12:08_434340	1388869928434.0	22.0	152.0	-242.0	0.0
2014-01-04_21:12:08_441015	1388869928441.0	22.0	152.0	-226.0	0.0
2014-01-04_21:12:08_447938	1388869928448.0	14.0	160.0	-226.0	0.0
2014-01-04_21:12:08_454637	1388869928454.0	32.0	154.0	-232.0	0.0
2014-01-04_21:12:08_461429	1388869928461.0	20.0	156.0	-228.0	0.0
2014-01-04_21:12:08_468112	1388869928468.0	26.0	160.0	-230.0	0.0
2014-01-04_21:12:08_474759	1388869928474.0	26.0	148.0	-228.0	0.0
2014-01-04_21:12:08_481425	1388869928481.0	22.0	156.0	-248.0	0.0
2014-01-04_21:12:08_488117	1388869928488.0	24.0	154.0	-248.0	0.0
2014-01-04_21:12:08_494770	1388869928495.0	22.0	152.0	-238.0	0.0
2014-01-04_21:12:08_501457	1388869928501.0	26.0	142.0	-234.0	0.0
2014-01-04_21:12:08_508166	1388869928508.0	32.0	152.0	-252.0	0.0
2014-01-04_21:12:08_514828	1388869928515.0	32.0	156.0	-224.0	0.0
2014-01-04_21:12:08_521503	1388869928521.0	32.0	164.0	-236.0	0.0
2014-01-04_21:12:08_528184	1388869928528.0	28.0	148.0	-212.0	0.0
2014-01-04_21:12:08_534835	1388869928535.0	40.0	148.0	-240.0	0.0
2014-01-04_21:12:08_541576	1388869928541.0	28.0	144.0	-238.0	0.0
2014-01-04_21:12:08_548339	1388869928548.0	22.0	150.0	-266.0	0.0
2014-01-04_21:12:08_555036	1388869928555.0	22.0	148.0	-246.0	0.0
2014-01-04_21:12:08_561719	1388869928561.0	26.0	150.0	-232.0	0.0
2014-01-04_21:12:08_568403	1388869928568.0	16.0	146.0	-242.0	0.0
2014-01-04_21:12:08_575056	1388869928575.0	26.0	140.0	-256.0	0.0
2014-01-04_21:12:08_581759	1388869928582.0	22.0	142.0	-246.0	0.0
2014-01-04_21:12:08_588473	1388869928588.0	30.0	138.0	-250.0	0.0
2014-01-04_21:12:08_595185	1388869928595.0	14.0	152.0	-242.0	0.0
2014-01-04_21:12:08_601864	1388869928602.0	30.0	140.0	-254.0	0.0
2014-01-04_21:12:08_608543	1388869928608.0	18.0	150.0	-252.0	0.0
2014-01-04_21:12:08_615216	1388869928615.0	14.0	140.0	-248.0	0.0
2014-01-04_21:12:08_621914	1388869928622.0	26.0	140.0	-240.0	0.0
2014-01-04_21:12:08_628609	1388869928628.0	32.0	126.0	-246.0	0.0
2014-01-04_21:12:08_635366	1388869928635.0	22.0	138.0	-262.0	0.0
2014-01-04_21:12:08_642124	1388869928642.0	24.0	142.0	-274.0	0.0
2014-01-04_21:12:08_648976	1388869928649.0	26.0	132.0	-238.0	0.0
2014-01-04_21:12:08_655761	1388869928656.0	18.0	126.0	-244.0	0.0
2014-01-04_21:12:08_662471	1388869928662.0	24.0	130.0	-246.0	0.0
2014-01-04_21:12:08_669182	1388869928669.0	24.0	128.0	-240.0	0.0
2014-01-04_21:12:08_675947	1388869928676.0	22.0	122.0	-242.0	0.0
2014-01-04_21:12:08_682631	1388869928682.0	30.0	128.0	-240.0	0.0
2014-01-04_21:12:08_689315	1388869928689.0	24.0	136.0	-244.0	0.0
2014-01-04_21:12:08_695999	1388869928696.0	32.0	128.0	-246.0	0.0
2014-01-04_21:12:08_702690	1388869928702.0	28.0	122.0	-248.0	0.0
2014-01-04_21:12:08_709400	1388869928709.0	24.0	122.0	-238.0	0.0
2014-01-04_21:12:08_716136	1388869928716.0	28.0	124.0	-252.0	0.0
2014-01-04_21:12:08_722805	1388869928723.0	32.0	126.0	-236.0	0.0
2014-01-04_21:12:08_729504	1388869928729.0	32.0	118.0	-232.0	0.0
2014-01-04_21:12:08_736198	1388869928736.0	28.0	118.0	-254.0	0.0
2014-01-04_21:12:08_742875	1388869928743.0	28.0	116.0	-238.0	0.0
2014-01-04_21:12:08_749569	1388869928749.0	38.0	116.0	-246.0	0.0
2014-01-04_21:12:08_756290	1388869928756.0	22.0	118.0	-242.0	0.0
2014-01-04_21:12:08_762992	1388869928763.0	26.0	130.0	-242.0	0.0
2014-01-04_21:12:08_769675	1388869928769.0	32.0	108.0	-228.0	0.0
2014-01-04_21:12:08_776343	1388869928776.0	28.0	100.0	-238.0	0.0
2014-01-04_21:12:08_783015	1388869928783.0	28.0	98.0	-242.0	0.0
2014-01-04_21:12:08_789705	1388869928789.0	24.0	114.0	-232.0	0.0
2014-01-04_21:12:08_796401	1388869928796.0	18.0	118.0	-236.0	0.0
2014-01-04_21:12:08_803067	1388869928803.0	16.0	106.0	-248.0	0.0
2014-01-04_21:12:08_809762	1388869928809.0	20.0	116.0	-250.0	0.0
2014-01-04_21:12:08_816442	1388869928816.0	10.0	108.0	-240.0	0.0
2014-01-04_21:12:08_823154	1388869928823.0	18.0	94.0	-250.0	0.0
2014-01-04_21:12:08_829861	1388869928830.0	22.0	94.0	-228.0	0.0
2014-01-04_21:12:08_836552	1388869928836.0	2.0	94.0	-228.0	0.0
2014-01-04_21:12:08_843316	1388869928843.0	24.0	90.0	-242.0	0.0
2014-01-04_21:12:08_850022	1388869928850.0	26.0	92.0	-252.0	0.0
2014-01-04_21:12:08_856743	1388869928856.0	24.0	104.0	-230.0	0.0
2014-01-04_21:12:08_863437	1388869928863.0	24.0	104.0	-214.0	0.0
2014-01-04_21:12:08_870139	1388869928870.0	14.0	102.0	-240.0	0.0
2014-01-04_21:12:08_876967	1388869928877.0	24.0	92.0	-244.0	0.0
2014-01-04_21:12:08_883683	1388869928883.0	30.0	88.0	-244.0	0.0
2014-01-04_21:12:08_890355	1388869928890.0	28.0	76.0	-244.0	0.0
2014-01-04_21:12:08_897037	1388869928897.0	24.0	94.0	-258.0	0.0
2014-01-04_21:12:08_903718	1388869928903.0	18.0	96.0	-234.0	0.0
2014-01-04_21:12:08_910399	1388869928910.0	16.0	72.0	-256.0	0.0
2014-01-04_21:12:08_917143	1388869928917.0	20.0	64.0	-256.0	0.0
2014-01-04_21:12:08_923815	1388869928924.0	22.0	80.0	-260.0	0.0
2014-01-04_21:12:08_930504	1388869928930.0	22.0	86.0	-264.0	0.0
2014-01-04_21:12:08_937188	1388869928937.0	24.0	82.0	-268.0	0.0
2014-01-04_21:12:08_943853	1388869928944.0	30.0	84.0	-256.0	0.0
2014-01-04_21:12:08_950515	1388869928950.0	10.0	82.0	-248.0	0.0
2014-01-04_21:12:08_957439	1388869928957.0	36.0	68.0	-256.0	0.0
2014-01-04_21:12:08_964201	1388869928964.0	30.0	84.0	-280.0	0.0
2014-01-04_21:12:08_970862	1388869928971.0	42.0	72.0	-256.0	0.0
2014-01-04_21:12:08_977537	1388869928977.0	32.0	84.0	-264.0	0.0
2014-01-04_21:12:08_984216	1388869928984.0	40.0	70.0	-250.0	0.0
2014-01-04_21:12:08_990893	1388869928991.0	32.0	72.0	-250.0	0.0
2014-01-04_21:12:08_997581	1388869928997.0	30.0	76.0	-258.0	0.0
2014-01-04_21:12:09_004255	1388869929004.0	24.0	72.0	-258.0	0.0
2014-01-04_21:12:09_010936	1388869929011.0	14.0	78.0	-252.0	0.0
2014-01-04_21:12:09_017615	1388869929017.0	28.0	68.0	-244.0	0.0
2014-01-04_21:12:09_024458	1388869929024.0	28.0	66.0	-242.0	0.0
2014-01-04_21:12:09_031140	1388869929031.0	30.0	64.0	-266.0	0.0
2014-01-04_21:12:09_037829	1388869929038.0	22.0	66.0	-262.0	0.0
2014-01-04_21:12:09_044503	1388869929044.0	28.0	56.0	-256.0	0.0
