datetime	speed	x	y	z	d
2014-01-04_21:12:16_922046	1388869936922.0	28.0	14.0	-255.0	0.0
2014-01-04_21:12:16_928727	1388869936928.0	28.0	14.0	-255.0	0.0
2014-01-04_21:12:16_935412	1388869936935.0	26.0	14.0	-258.0	0.0
2014-01-04_21:12:16_942169	1388869936942.0	26.0	14.0	-258.0	0.0
2014-01-04_21:12:16_948900	1388869936949.0	26.0	14.0	-258.0	0.0
2014-01-04_21:12:16_955604	1388869936955.0	28.0	18.0	-259.0	0.0
2014-01-04_21:12:16_962356	1388869936962.0	28.0	18.0	-259.0	0.0
2014-01-04_21:12:16_969052	1388869936969.0	28.0	18.0	-259.0	0.0
2014-01-04_21:12:16_975799	1388869936976.0	24.0	18.0	-257.0	0.0
2014-01-04_21:12:16_982476	1388869936982.0	24.0	18.0	-257.0	0.0
2014-01-04_21:12:16_989155	1388869936989.0	24.0	18.0	-257.0	0.0
2014-01-04_21:12:16_995873	1388869936996.0	25.0	17.0	-256.0	0.0
2014-01-04_21:12:17_002565	1388869937002.0	25.0	17.0	-256.0	0.0
2014-01-04_21:12:17_009252	1388869937009.0	25.0	17.0	-256.0	0.0
2014-01-04_21:12:17_015943	1388869937016.0	24.0	19.0	-251.0	0.0
2014-01-04_21:12:17_022650	1388869937022.0	24.0	19.0	-251.0	0.0
2014-01-04_21:12:17_029301	1388869937029.0	24.0	19.0	-251.0	0.0
2014-01-04_21:12:17_036078	1388869937036.0	26.0	22.0	-253.0	0.0
2014-01-04_21:12:17_042772	1388869937043.0	26.0	22.0	-253.0	0.0
2014-01-04_21:12:17_049495	1388869937049.0	24.0	24.0	-252.0	0.0
2014-01-04_21:12:17_056225	1388869937056.0	24.0	24.0	-252.0	0.0
2014-01-04_21:12:17_062935	1388869937063.0	24.0	24.0	-252.0	0.0
2014-01-04_21:12:17_069666	1388869937069.0	28.0	26.0	-247.0	0.0
2014-01-04_21:12:17_076414	1388869937076.0	28.0	26.0	-247.0	0.0
2014-01-04_21:12:17_083066	1388869937083.0	28.0	26.0	-247.0	0.0
2014-01-04_21:12:17_089727	1388869937089.0	27.0	27.0	-242.0	0.0
2014-01-04_21:12:17_096432	1388869937096.0	27.0	27.0	-242.0	0.0
2014-01-04_21:12:17_103136	1388869937103.0	27.0	27.0	-242.0	0.0
2014-01-04_21:12:17_109903	1388869937110.0	25.0	33.0	-239.0	0.0
2014-01-04_21:12:17_116604	1388869937116.0	25.0	33.0	-239.0	0.0
2014-01-04_21:12:17_123288	1388869937123.0	25.0	33.0	-239.0	0.0
2014-01-04_21:12:17_129963	1388869937130.0	23.0	38.0	-243.0	0.0
2014-01-04_21:12:17_136661	1388869937136.0	23.0	38.0	-243.0	0.0
2014-01-04_21:12:17_143342	1388869937143.0	23.0	38.0	-243.0	0.0
2014-01-04_21:12:17_150083	1388869937150.0	23.0	44.0	-249.0	0.0
2014-01-04_21:12:17_156845	1388869937157.0	23.0	44.0	-249.0	0.0
2014-01-04_21:12:17_163516	1388869937163.0	23.0	44.0	-249.0	0.0
2014-01-04_21:12:17_170197	1388869937170.0	27.0	49.0	-251.0	0.0
2014-01-04_21:12:17_176883	1388869937177.0	27.0	49.0	-251.0	0.0
2014-01-04_21:12:17_183562	1388869937183.0	27.0	49.0	-251.0	0.0
2014-01-04_21:12:17_190248	1388869937190.0	28.0	55.0	-247.0	0.0
2014-01-04_21:12:17_196955	1388869937197.0	28.0	55.0	-247.0	0.0
2014-01-04_21:12:17_203620	1388869937203.0	28.0	55.0	-247.0	0.0
2014-01-04_21:12:17_210313	1388869937210.0	25.0	59.0	-246.0	0.0
2014-01-04_21:12:17_217014	1388869937217.0	25.0	59.0	-246.0	0.0
2014-01-04_21:12:17_223695	1388869937223.0	25.0	59.0	-246.0	0.0
2014-01-04_21:12:17_230397	1388869937230.0	23.0	65.0	-246.0	0.0
2014-01-04_21:12:17_237099	1388869937237.0	23.0	65.0	-246.0	0.0
2014-01-04_21:12:17_243770	1388869937244.0	22.0	69.0	-248.0	0.0
2014-01-04_21:12:17_250544	1388869937250.0	22.0	69.0	-248.0	0.0
2014-01-04_21:12:17_257286	1388869937257.0	22.0	69.0	-248.0	0.0
2014-01-04_21:12:17_263980	1388869937264.0	25.0	77.0	-249.0	0.0
2014-01-04_21:12:17_270684	1388869937270.0	25.0	77.0	-249.0	0.0
2014-01-04_21:12:17_277366	1388869937277.0	25.0	77.0	-249.0	0.0
2014-01-04_21:12:17_284103	1388869937284.0	29.0	87.0	-249.0	0.0
2014-01-04_21:12:17_290756	1388869937290.0	29.0	87.0	-249.0	0.0
2014-01-04_21:12:17_297451	1388869937297.0	29.0	87.0	-249.0	0.0
2014-01-04_21:12:17_304136	1388869937304.0	32.0	95.0	-253.0	0.0
2014-01-04_21:12:17_310901	1388869937311.0	32.0	95.0	-253.0	0.0
2014-01-04_21:12:17_317598	1388869937317.0	32.0	95.0	-253.0	0.0
2014-01-04_21:12:17_324352	1388869937324.0	30.0	102.0	-258.0	0.0
2014-01-04_21:12:17_331037	1388869937331.0	30.0	102.0	-258.0	0.0
2014-01-04_21:12:17_337729	1388869937337.0	30.0	102.0	-258.0	0.0
2014-01-04_21:12:17_344379	1388869937344.0	21.0	105.0	-266.0	0.0
2014-01-04_21:12:17_351083	1388869937351.0	21.0	105.0	-266.0	0.0
2014-01-04_21:12:17_357899	1388869937358.0	21.0	105.0	-266.0	0.0
2014-01-04_21:12:17_364606	1388869937364.0	17.0	108.0	-269.0	0.0
2014-01-04_21:12:17_371286	1388869937371.0	17.0	108.0	-269.0	0.0
2014-01-04_21:12:17_377970	1388869937378.0	17.0	108.0	-269.0	0.0
2014-01-04_21:12:17_384632	1388869937384.0	22.0	115.0	-268.0	0.0
2014-01-04_21:12:17_391309	1388869937391.0	22.0	115.0	-268.0	0.0
2014-01-04_21:12:17_398039	1388869937398.0	22.0	115.0	-268.0	0.0
2014-01-04_21:12:17_404724	1388869937404.0	29.0	124.0	-262.0	0.0
2014-01-04_21:12:17_411410	1388869937411.0	29.0	124.0	-262.0	0.0
2014-01-04_21:12:17_418103	1388869937418.0	29.0	124.0	-262.0	0.0
2014-01-04_21:12:17_424781	1388869937425.0	30.0	123.0	-263.0	0.0
2014-01-04_21:12:17_431459	1388869937431.0	30.0	123.0	-263.0	0.0
2014-01-04_21:12:17_438177	1388869937438.0	31.0	129.0	-261.0	0.0
2014-01-04_21:12:17_444860	1388869937445.0	31.0	129.0	-261.0	0.0
2014-01-04_21:12:17_451546	1388869937451.0	31.0	129.0	-261.0	0.0
2014-01-04_21:12:17_458252	1388869937458.0	30.0	132.0	-255.0	0.0
2014-01-04_21:12:17_464958	1388869937465.0	30.0	132.0	-255.0	0.0
2014-01-04_21:12:17_471654	1388869937471.0	30.0	132.0	-255.0	0.0
2014-01-04_21:12:17_478349	1388869937478.0	27.0	131.0	-251.0	0.0
2014-01-04_21:12:17_485008	1388869937485.0	27.0	131.0	-251.0	0.0
2014-01-04_21:12:17_491663	1388869937491.0	27.0	131.0	-251.0	0.0
2014-01-04_21:12:17_498356	1388869937498.0	21.0	137.0	-246.0	0.0
2014-01-04_21:12:17_505047	1388869937505.0	21.0	137.0	-246.0	0.0
2014-01-04_21:12:17_511730	1388869937511.0	21.0	137.0	-246.0	0.0
2014-01-04_21:12:17_518428	1388869937518.0	22.0	140.0	-248.0	0.0
2014-01-04_21:12:17_525104	1388869937525.0	22.0	140.0	-248.0	0.0
2014-01-04_21:12:17_531771	1388869937532.0	22.0	140.0	-248.0	0.0
2014-01-04_21:12:17_538487	1388869937538.0	23.0	141.0	-255.0	0.0
2014-01-04_21:12:17_545203	1388869937545.0	23.0	141.0	-255.0	0.0
2014-01-04_21:12:17_551891	1388869937552.0	23.0	141.0	-255.0	0.0
2014-01-04_21:12:17_558957	1388869937559.0	28.0	143.0	-253.0	0.0
2014-01-04_21:12:17_565768	1388869937566.0	28.0	143.0	-253.0	0.0
2014-01-04_21:12:17_572497	1388869937572.0	28.0	143.0	-253.0	0.0
2014-01-04_21:12:17_579173	1388869937579.0	26.0	146.0	-249.0	0.0
2014-01-04_21:12:17_585952	1388869937586.0	26.0	146.0	-249.0	0.0
2014-01-04_21:12:17_592639	1388869937592.0	26.0	146.0	-249.0	0.0
2014-01-04_21:12:17_599322	1388869937599.0	26.0	149.0	-241.0	0.0
2014-01-04_21:12:17_606033	1388869937606.0	26.0	149.0	-241.0	0.0
2014-01-04_21:12:17_612881	1388869937613.0	26.0	149.0	-241.0	0.0
2014-01-04_21:12:17_619599	1388869937619.0	24.0	148.0	-240.0	0.0
2014-01-04_21:12:17_626304	1388869937626.0	24.0	148.0	-240.0	0.0
2014-01-04_21:12:17_632995	1388869937633.0	22.0	147.0	-237.0	0.0
2014-01-04_21:12:17_639686	1388869937639.0	22.0	147.0	-237.0	0.0
2014-01-04_21:12:17_646389	1388869937646.0	22.0	147.0	-237.0	0.0
2014-01-04_21:12:17_653067	1388869937653.0	21.0	138.0	-227.0	0.0
2014-01-04_21:12:17_660055	1388869937660.0	21.0	138.0	-227.0	0.0
2014-01-04_21:12:17_666859	1388869937667.0	21.0	138.0	-227.0	0.0
2014-01-04_21:12:17_673563	1388869937673.0	25.0	185.0	-285.0	0.0
2014-01-04_21:12:17_680238	1388869937680.0	25.0	185.0	-285.0	0.0
2014-01-04_21:12:17_687011	1388869937687.0	25.0	185.0	-285.0	0.0
2014-01-04_21:12:17_693672	1388869937693.0	35.0	127.0	-182.0	0.0
2014-01-04_21:12:17_700441	1388869937700.0	35.0	127.0	-182.0	0.0
2014-01-04_21:12:17_707144	1388869937707.0	35.0	127.0	-182.0	0.0
2014-01-04_21:12:17_713827	1388869937714.0	23.0	143.0	-219.0	0.0
2014-01-04_21:12:17_720511	1388869937720.0	23.0	143.0	-219.0	0.0
2014-01-04_21:12:17_727196	1388869937727.0	23.0	143.0	-219.0	0.0
2014-01-04_21:12:17_733961	1388869937734.0	21.0	167.0	-216.0	0.0
2014-01-04_21:12:17_740661	1388869937740.0	21.0	167.0	-216.0	0.0
2014-01-04_21:12:17_747352	1388869937747.0	21.0	167.0	-216.0	0.0
2014-01-04_21:12:17_754031	1388869937754.0	20.0	133.0	-232.0	0.0
2014-01-04_21:12:17_760710	1388869937760.0	20.0	133.0	-232.0	0.0
2014-01-04_21:12:17_767433	1388869937767.0	20.0	133.0	-232.0	0.0
2014-01-04_21:12:17_774139	1388869937774.0	26.0	158.0	-242.0	0.0
2014-01-04_21:12:17_780825	1388869937781.0	26.0	158.0	-242.0	0.0
2014-01-04_21:12:17_787521	1388869937787.0	26.0	158.0	-242.0	0.0
2014-01-04_21:12:17_794217	1388869937794.0	19.0	141.0	-195.0	0.0
2014-01-04_21:12:17_800909	1388869937801.0	19.0	141.0	-195.0	0.0
2014-01-04_21:12:17_807595	1388869937807.0	21.0	154.0	-245.0	0.0
2014-01-04_21:12:17_814272	1388869937814.0	21.0	154.0	-245.0	0.0
2014-01-04_21:12:17_820966	1388869937821.0	21.0	154.0	-245.0	0.0
2014-01-04_21:12:17_827657	1388869937827.0	30.0	148.0	-213.0	0.0
2014-01-04_21:12:17_834349	1388869937834.0	30.0	148.0	-213.0	0.0
2014-01-04_21:12:17_841039	1388869937841.0	30.0	148.0	-213.0	0.0
2014-01-04_21:12:17_847744	1388869937847.0	28.0	145.0	-230.0	0.0
2014-01-04_21:12:17_854435	1388869937854.0	28.0	145.0	-230.0	0.0
2014-01-04_21:12:17_861127	1388869937861.0	28.0	145.0	-230.0	0.0
2014-01-04_21:12:17_867854	1388869937868.0	26.0	158.0	-224.0	0.0
2014-01-04_21:12:17_874845	1388869937875.0	26.0	158.0	-224.0	0.0
2014-01-04_21:12:17_881527	1388869937881.0	26.0	158.0	-224.0	0.0
2014-01-04_21:12:17_888198	1388869937888.0	24.0	139.0	-228.0	0.0
2014-01-04_21:12:17_894906	1388869937895.0	24.0	139.0	-228.0	0.0
2014-01-04_21:12:17_901593	1388869937901.0	24.0	139.0	-228.0	0.0
2014-01-04_21:12:17_908388	1388869937908.0	37.0	160.0	-225.0	0.0
2014-01-04_21:12:17_915055	1388869937915.0	37.0	160.0	-225.0	0.0
2014-01-04_21:12:17_921741	1388869937921.0	37.0	160.0	-225.0	0.0
2014-01-04_21:12:17_928437	1388869937928.0	25.0	139.0	-230.0	0.0
2014-01-04_21:12:17_935137	1388869937935.0	25.0	139.0	-230.0	0.0
2014-01-04_21:12:17_941903	1388869937942.0	25.0	139.0	-230.0	0.0
2014-01-04_21:12:17_948610	1388869937948.0	22.0	155.0	-219.0	0.0
2014-01-04_21:12:17_955284	1388869937955.0	22.0	155.0	-219.0	0.0
2014-01-04_21:12:17_962035	1388869937962.0	22.0	155.0	-219.0	0.0
2014-01-04_21:12:17_969037	1388869937969.0	21.0	150.0	-232.0	0.0
2014-01-04_21:12:17_975822	1388869937976.0	21.0	150.0	-232.0	0.0
2014-01-04_21:12:17_982504	1388869937982.0	21.0	150.0	-232.0	0.0
2014-01-04_21:12:17_989200	1388869937989.0	27.0	148.0	-215.0	0.0
2014-01-04_21:12:17_995905	1388869937996.0	27.0	148.0	-215.0	0.0
2014-01-04_21:12:18_002591	1388869938002.0	30.0	152.0	-239.0	0.0
2014-01-04_21:12:18_009269	1388869938009.0	30.0	152.0	-239.0	0.0
2014-01-04_21:12:18_015964	1388869938016.0	30.0	152.0	-239.0	0.0
2014-01-04_21:12:18_022639	1388869938022.0	24.0	147.0	-214.0	0.0
2014-01-04_21:12:18_029295	1388869938029.0	24.0	147.0	-214.0	0.0
2014-01-04_21:12:18_036036	1388869938036.0	24.0	147.0	-214.0	0.0
2014-01-04_21:12:18_042734	1388869938042.0	20.0	149.0	-232.0	0.0
2014-01-04_21:12:18_049405	1388869938049.0	20.0	149.0	-232.0	0.0
2014-01-04_21:12:18_056113	1388869938056.0	20.0	149.0	-232.0	0.0
2014-01-04_21:12:18_062800	1388869938063.0	28.0	154.0	-220.0	0.0
2014-01-04_21:12:18_069825	1388869938070.0	28.0	154.0	-220.0	0.0
2014-01-04_21:12:18_076612	1388869938076.0	28.0	154.0	-220.0	0.0
2014-01-04_21:12:18_083288	1388869938083.0	29.0	145.0	-229.0	0.0
2014-01-04_21:12:18_089947	1388869938090.0	29.0	145.0	-229.0	0.0
2014-01-04_21:12:18_096638	1388869938096.0	29.0	145.0	-229.0	0.0
2014-01-04_21:12:18_103332	1388869938103.0	26.0	153.0	-223.0	0.0
2014-01-04_21:12:18_110063	1388869938110.0	26.0	153.0	-223.0	0.0
2014-01-04_21:12:18_116752	1388869938116.0	26.0	153.0	-223.0	0.0
2014-01-04_21:12:18_123426	1388869938123.0	22.0	144.0	-229.0	0.0
2014-01-04_21:12:18_130113	1388869938130.0	22.0	144.0	-229.0	0.0
2014-01-04_21:12:18_136865	1388869938137.0	22.0	144.0	-229.0	0.0
2014-01-04_21:12:18_143546	1388869938143.0	26.0	154.0	-224.0	0.0
2014-01-04_21:12:18_150246	1388869938150.0	26.0	154.0	-224.0	0.0
2014-01-04_21:12:18_156944	1388869938157.0	26.0	154.0	-224.0	0.0
2014-01-04_21:12:18_163616	1388869938163.0	27.0	150.0	-230.0	0.0
2014-01-04_21:12:18_170298	1388869938170.0	27.0	150.0	-230.0	0.0
2014-01-04_21:12:18_177023	1388869938177.0	27.0	150.0	-230.0	0.0
2014-01-04_21:12:18_183706	1388869938184.0	25.0	148.0	-222.0	0.0
2014-01-04_21:12:18_190459	1388869938190.0	25.0	148.0	-222.0	0.0
2014-01-04_21:12:18_197163	1388869938197.0	26.0	149.0	-233.0	0.0
2014-01-04_21:12:18_203856	1388869938204.0	26.0	149.0	-233.0	0.0
2014-01-04_21:12:18_210540	1388869938210.0	26.0	149.0	-233.0	0.0
2014-01-04_21:12:18_217243	1388869938217.0	26.0	147.0	-222.0	0.0
2014-01-04_21:12:18_223919	1388869938224.0	26.0	147.0	-222.0	0.0
2014-01-04_21:12:18_230623	1388869938230.0	26.0	147.0	-222.0	0.0
2014-01-04_21:12:18_237334	1388869938237.0	27.0	148.0	-232.0	0.0
2014-01-04_21:12:18_244046	1388869938244.0	27.0	148.0	-232.0	0.0
2014-01-04_21:12:18_250728	1388869938250.0	27.0	148.0	-232.0	0.0
2014-01-04_21:12:18_257423	1388869938257.0	28.0	150.0	-223.0	0.0
2014-01-04_21:12:18_264096	1388869938264.0	28.0	150.0	-223.0	0.0
2014-01-04_21:12:18_270801	1388869938271.0	28.0	150.0	-223.0	0.0
2014-01-04_21:12:18_277702	1388869938278.0	25.0	148.0	-228.0	0.0
2014-01-04_21:12:18_284497	1388869938284.0	25.0	148.0	-228.0	0.0
2014-01-04_21:12:18_291157	1388869938291.0	25.0	148.0	-228.0	0.0
2014-01-04_21:12:18_297857	1388869938298.0	24.0	152.0	-227.0	0.0
2014-01-04_21:12:18_304544	1388869938304.0	24.0	152.0	-227.0	0.0
2014-01-04_21:12:18_311227	1388869938311.0	24.0	152.0	-227.0	0.0
2014-01-04_21:12:18_318003	1388869938318.0	26.0	147.0	-227.0	0.0
2014-01-04_21:12:18_324687	1388869938324.0	26.0	147.0	-227.0	0.0
2014-01-04_21:12:18_331365	1388869938331.0	26.0	147.0	-227.0	0.0
2014-01-04_21:12:18_338058	1388869938338.0	25.0	153.0	-222.0	0.0
2014-01-04_21:12:18_344721	1388869938344.0	25.0	153.0	-222.0	0.0
2014-01-04_21:12:18_351421	1388869938351.0	25.0	153.0	-222.0	0.0
2014-01-04_21:12:18_358143	1388869938358.0	25.0	147.0	-226.0	0.0
2014-01-04_21:12:18_364824	1388869938365.0	25.0	147.0	-226.0	0.0
2014-01-04_21:12:18_371501	1388869938371.0	25.0	147.0	-226.0	0.0
2014-01-04_21:12:18_378214	1388869938378.0	24.0	148.0	-227.0	0.0
2014-01-04_21:12:18_384917	1388869938385.0	24.0	148.0	-227.0	0.0
2014-01-04_21:12:18_391607	1388869938391.0	26.0	146.0	-228.0	0.0
2014-01-04_21:12:18_398318	1388869938398.0	26.0	146.0	-228.0	0.0
2014-01-04_21:12:18_405002	1388869938405.0	26.0	146.0	-228.0	0.0
2014-01-04_21:12:18_411684	1388869938411.0	26.0	149.0	-224.0	0.0
2014-01-04_21:12:18_418388	1388869938418.0	26.0	149.0	-224.0	0.0
2014-01-04_21:12:18_425062	1388869938425.0	26.0	149.0	-224.0	0.0
2014-01-04_21:12:18_431739	1388869938431.0	25.0	149.0	-230.0	0.0
2014-01-04_21:12:18_438457	1388869938438.0	25.0	149.0	-230.0	0.0
2014-01-04_21:12:18_445159	1388869938445.0	25.0	149.0	-230.0	0.0
2014-01-04_21:12:18_451848	1388869938452.0	27.0	147.0	-222.0	0.0
2014-01-04_21:12:18_458541	1388869938458.0	27.0	147.0	-222.0	0.0
2014-01-04_21:12:18_465218	1388869938465.0	27.0	147.0	-222.0	0.0
2014-01-04_21:12:18_471900	1388869938472.0	26.0	149.0	-227.0	0.0
2014-01-04_21:12:18_478591	1388869938478.0	26.0	149.0	-227.0	0.0
2014-01-04_21:12:18_485632	1388869938486.0	26.0	149.0	-227.0	0.0
2014-01-04_21:12:18_492547	1388869938492.0	25.0	150.0	-224.0	0.0
2014-01-04_21:12:18_499228	1388869938499.0	25.0	150.0	-224.0	0.0
2014-01-04_21:12:18_505946	1388869938506.0	25.0	150.0	-224.0	0.0
2014-01-04_21:12:18_512634	1388869938512.0	24.0	148.0	-227.0	0.0
2014-01-04_21:12:18_519314	1388869938519.0	24.0	148.0	-227.0	0.0
2014-01-04_21:12:18_526058	1388869938526.0	24.0	148.0	-227.0	0.0
2014-01-04_21:12:18_532715	1388869938532.0	25.0	151.0	-228.0	0.0
2014-01-04_21:12:18_539419	1388869938539.0	25.0	151.0	-228.0	0.0
2014-01-04_21:12:18_546148	1388869938546.0	25.0	151.0	-228.0	0.0
2014-01-04_21:12:18_552835	1388869938553.0	24.0	147.0	-223.0	0.0
2014-01-04_21:12:18_559517	1388869938559.0	24.0	147.0	-223.0	0.0
2014-01-04_21:12:18_566215	1388869938566.0	24.0	149.0	-227.0	0.0
2014-01-04_21:12:18_572901	1388869938573.0	24.0	149.0	-227.0	0.0
2014-01-04_21:12:18_579588	1388869938579.0	24.0	149.0	-227.0	0.0
2014-01-04_21:12:18_586319	1388869938586.0	27.0	149.0	-228.0	0.0
2014-01-04_21:12:18_593032	1388869938593.0	27.0	149.0	-228.0	0.0
2014-01-04_21:12:18_599717	1388869938599.0	27.0	149.0	-228.0	0.0
2014-01-04_21:12:18_606411	1388869938606.0	26.0	149.0	-226.0	0.0
2014-01-04_21:12:18_613606	1388869938614.0	26.0	149.0	-226.0	0.0
2014-01-04_21:12:18_621245	1388869938621.0	26.0	149.0	-226.0	0.0
2014-01-04_21:12:18_627982	1388869938628.0	27.0	147.0	-227.0	0.0
2014-01-04_21:12:18_634682	1388869938634.0	27.0	147.0	-227.0	0.0
2014-01-04_21:12:18_641372	1388869938641.0	27.0	147.0	-227.0	0.0
2014-01-04_21:12:18_648060	1388869938648.0	26.0	148.0	-226.0	0.0
2014-01-04_21:12:18_654745	1388869938654.0	26.0	148.0	-226.0	0.0
2014-01-04_21:12:18_661435	1388869938661.0	26.0	148.0	-226.0	0.0
2014-01-04_21:12:18_668199	1388869938668.0	26.0	149.0	-229.0	0.0
2014-01-04_21:12:18_674869	1388869938675.0	26.0	149.0	-229.0	0.0
2014-01-04_21:12:18_681533	1388869938681.0	26.0	149.0	-229.0	0.0
2014-01-04_21:12:18_688221	1388869938688.0	25.0	149.0	-231.0	0.0
2014-01-04_21:12:18_694947	1388869938695.0	25.0	149.0	-231.0	0.0
2014-01-04_21:12:18_701635	1388869938701.0	25.0	149.0	-231.0	0.0
2014-01-04_21:12:18_708411	1388869938708.0	25.0	153.0	-222.0	0.0
2014-01-04_21:12:18_715081	1388869938715.0	25.0	153.0	-222.0	0.0
2014-01-04_21:12:18_721766	1388869938721.0	21.0	148.0	-230.0	0.0
2014-01-04_21:12:18_728454	1388869938728.0	21.0	148.0	-230.0	0.0
2014-01-04_21:12:18_735140	1388869938735.0	21.0	148.0	-230.0	0.0
2014-01-04_21:12:18_741890	1388869938742.0	27.0	149.0	-222.0	0.0
2014-01-04_21:12:18_748618	1388869938748.0	27.0	149.0	-222.0	0.0
2014-01-04_21:12:18_755299	1388869938755.0	27.0	149.0	-222.0	0.0
2014-01-04_21:12:18_762046	1388869938762.0	28.0	148.0	-230.0	0.0
2014-01-04_21:12:18_768732	1388869938768.0	28.0	148.0	-230.0	0.0
2014-01-04_21:12:18_775400	1388869938775.0	28.0	148.0	-230.0	0.0
2014-01-04_21:12:18_782161	1388869938782.0	24.0	150.0	-225.0	0.0
2014-01-04_21:12:18_788887	1388869938789.0	24.0	150.0	-225.0	0.0
2014-01-04_21:12:18_795594	1388869938795.0	24.0	150.0	-225.0	0.0
2014-01-04_21:12:18_802360	1388869938802.0	25.0	146.0	-228.0	0.0
2014-01-04_21:12:18_809047	1388869938809.0	25.0	146.0	-228.0	0.0
2014-01-04_21:12:18_815782	1388869938816.0	25.0	146.0	-228.0	0.0
2014-01-04_21:12:18_822475	1388869938822.0	30.0	149.0	-226.0	0.0
2014-01-04_21:12:18_829183	1388869938829.0	30.0	149.0	-226.0	0.0
2014-01-04_21:12:18_835917	1388869938836.0	30.0	149.0	-226.0	0.0
2014-01-04_21:12:18_842620	1388869938842.0	28.0	149.0	-223.0	0.0
2014-01-04_21:12:18_849595	1388869938849.0	28.0	149.0	-223.0	0.0
2014-01-04_21:12:18_856341	1388869938856.0	28.0	149.0	-223.0	0.0
2014-01-04_21:12:18_863073	1388869938863.0	26.0	147.0	-226.0	0.0
2014-01-04_21:12:18_869767	1388869938870.0	26.0	147.0	-226.0	0.0
2014-01-04_21:12:18_876537	1388869938876.0	26.0	147.0	-226.0	0.0
2014-01-04_21:12:18_883194	1388869938883.0	25.0	148.0	-230.0	0.0
2014-01-04_21:12:18_890147	1388869938890.0	25.0	148.0	-230.0	0.0
2014-01-04_21:12:18_896979	1388869938897.0	27.0	149.0	-224.0	0.0
2014-01-04_21:12:18_903682	1388869938903.0	27.0	149.0	-224.0	0.0
2014-01-04_21:12:18_910378	1388869938910.0	27.0	149.0	-224.0	0.0
2014-01-04_21:12:18_917073	1388869938917.0	24.0	145.0	-232.0	0.0
2014-01-04_21:12:18_923750	1388869938923.0	24.0	145.0	-232.0	0.0
2014-01-04_21:12:18_930440	1388869938930.0	24.0	145.0	-232.0	0.0
2014-01-04_21:12:18_937143	1388869938937.0	26.0	151.0	-223.0	0.0
2014-01-04_21:12:18_943823	1388869938944.0	26.0	151.0	-223.0	0.0
2014-01-04_21:12:18_950527	1388869938950.0	26.0	151.0	-223.0	0.0
2014-01-04_21:12:18_957220	1388869938957.0	27.0	152.0	-233.0	0.0
2014-01-04_21:12:18_963892	1388869938964.0	27.0	152.0	-233.0	0.0
2014-01-04_21:12:18_970577	1388869938970.0	27.0	152.0	-233.0	0.0
2014-01-04_21:12:18_977252	1388869938977.0	23.0	148.0	-251.0	0.0
2014-01-04_21:12:18_983916	1388869938984.0	23.0	148.0	-251.0	0.0
2014-01-04_21:12:18_990603	1388869938990.0	23.0	148.0	-251.0	0.0
2014-01-04_21:12:18_997654	1388869938997.0	20.0	150.0	-281.0	0.0
2014-01-04_21:12:19_004448	1388869939004.0	20.0	150.0	-281.0	0.0
2014-01-04_21:12:19_011128	1388869939011.0	20.0	150.0	-281.0	0.0
2014-01-04_21:12:19_017831	1388869939018.0	26.0	156.0	-297.0	0.0
2014-01-04_21:12:19_024505	1388869939024.0	26.0	156.0	-297.0	0.0
2014-01-04_21:12:19_031169	1388869939031.0	26.0	156.0	-297.0	0.0
2014-01-04_21:12:19_037920	1388869939038.0	31.0	159.0	-302.0	0.0
2014-01-04_21:12:19_044640	1388869939044.0	31.0	159.0	-302.0	0.0
2014-01-04_21:12:19_051320	1388869939051.0	31.0	159.0	-302.0	0.0
2014-01-04_21:12:19_058014	1388869939058.0	26.0	146.0	-302.0	0.0
2014-01-04_21:12:19_064697	1388869939064.0	26.0	146.0	-302.0	0.0
2014-01-04_21:12:19_071394	1388869939071.0	26.0	146.0	-302.0	0.0
2014-01-04_21:12:19_078117	1388869939078.0	19.0	144.0	-297.0	0.0
2014-01-04_21:12:19_084786	1388869939085.0	19.0	144.0	-297.0	0.0
2014-01-04_21:12:19_091442	1388869939091.0	27.0	147.0	-290.0	0.0
2014-01-04_21:12:19_098166	1388869939098.0	27.0	147.0	-290.0	0.0
2014-01-04_21:12:19_104881	1388869939105.0	27.0	147.0	-290.0	0.0
2014-01-04_21:12:19_111567	1388869939111.0	34.0	134.0	-288.0	0.0
2014-01-04_21:12:19_118276	1388869939118.0	34.0	134.0	-288.0	0.0
2014-01-04_21:12:19_124941	1388869939125.0	34.0	134.0	-288.0	0.0
2014-01-04_21:12:19_131613	1388869939131.0	24.0	139.0	-289.0	0.0
2014-01-04_21:12:19_138327	1388869939138.0	24.0	139.0	-289.0	0.0
2014-01-04_21:12:19_145006	1388869939145.0	24.0	139.0	-289.0	0.0
2014-01-04_21:12:19_151692	1388869939151.0	23.0	131.0	-289.0	0.0
2014-01-04_21:12:19_158396	1388869939158.0	23.0	131.0	-289.0	0.0
2014-01-04_21:12:19_165083	1388869939165.0	23.0	131.0	-289.0	0.0
2014-01-04_21:12:19_171754	1388869939171.0	18.0	122.0	-289.0	0.0
2014-01-04_21:12:19_178435	1388869939178.0	18.0	122.0	-289.0	0.0
2014-01-04_21:12:19_185100	1388869939185.0	18.0	122.0	-289.0	0.0
2014-01-04_21:12:19_191777	1388869939192.0	22.0	116.0	-283.0	0.0
2014-01-04_21:12:19_198614	1388869939198.0	22.0	116.0	-283.0	0.0
2014-01-04_21:12:19_205309	1388869939205.0	22.0	116.0	-283.0	0.0
